number,value,datetime_start,datetime_complete,duration,params_a_0,params_a_1,params_a_2,params_a_3,params_a_4,params_a_5,params_a_6,params_u_dc_0,params_u_dc_1,params_u_dc_2,params_u_dc_3,params_u_dc_4,params_u_dc_5,params_u_dc_6,state
579,0.719790675547098,2025-12-01 10:37:24.539437,2025-12-01 11:29:01.084337,0 days 00:51:36.544900,1.1869808684135479,0.3561371351843311,-1.8578050964997224,0.04633995136165728,0.5050616674021785,-0.21291966246535088,0.6978136070642574,0.06850027899089675,0.6163690787301497,0.9656942643629086,0.5178129359383254,0.22162636546823755,0.5006737709329936,0.18679157330838875,COMPLETE
580,0.7369172216936252,2025-12-01 11:29:01.604962,2025-12-01 12:20:36.145203,0 days 00:51:34.540241,0.9815296423575744,0.10842033460959159,-1.1307286314499267,-0.01972182344115809,0.35588431566404066,-0.060258964716483496,0.8847779027852913,0.02667754324136587,0.5984923554605824,0.9078146043717761,0.438526560851039,0.29570565391771336,0.6952944362334562,0.14542982636101068,COMPLETE
581,0.7231208372978116,2025-12-01 12:20:36.477351,2025-12-01 13:12:25.153534,0 days 00:51:48.676183,0.6852147694785904,0.2831218256019265,-1.5990484165830574,0.18639310588071611,-0.11284923216310794,0.2830316255244613,0.9873253940181067,0.12003199582910061,0.5665469345374576,0.9996685596721279,0.40042603140081834,0.09264603373261635,0.8071441505195052,0.11448777931604635,COMPLETE
582,0.7383444338725024,2025-12-01 13:12:25.650976,2025-12-01 14:04:08.417439,0 days 00:51:42.766463,1.0475109973169852,0.3951966502878829,-1.3465232773855436,0.26726596415109455,0.5783302324420754,0.20466171348667803,1.1695402260998566,0.010548777458463419,0.4986107954760013,0.9386097828671498,0.36102675821778735,0.33336346124200905,0.5162369420481084,0.05409048987559562,COMPLETE
583,0.7378686964795433,2025-12-01 14:04:08.814800,2025-12-01 14:55:39.657180,0 days 00:51:30.842380,0.8143183287116867,0.5179863679837005,1.8328190791991383,0.3978771521489658,0.09843121719821009,0.09342074614151338,1.3277050025765318,0.0883571317072969,0.5379891392680446,0.8461960959905436,0.5358734252347386,0.2519812391799031,0.7469578862239808,0.1655481888096463,COMPLETE
584,0.7378686964795433,2025-12-01 14:55:40.009928,2025-12-01 15:47:25.810490,0 days 00:51:45.800562,0.9127294427516176,0.1784329432887877,-1.448951415970217,0.10387557399309161,0.2427244192784616,0.03669779633248732,0.49212046340770427,0.05689898845680797,0.5215282099636802,0.8844106050508506,0.4939888470174661,0.11844749828699444,0.5608884289485215,0.1350666084267315,COMPLETE
585,0.7440532825880114,2025-12-01 15:47:26.192205,2025-12-01 16:39:10.471890,0 days 00:51:44.279685,1.144923659692379,0.02816812786731055,1.9827266846563179,0.12964624483230497,-0.00548686936217857,0.3068318503316255,0.8006870858502008,0.04033997086363984,0.5502276853667304,0.9619704648905721,0.332172578038836,0.07850716794205498,0.5393387762983273,0.07969915643866579,COMPLETE
586,0.35014272121788775,2025-12-01 16:39:10.791887,2025-12-01 17:30:50.126457,0 days 00:51:39.334570,1.2383970671903795,-0.10625247460755788,-1.9339773086963692,-0.18260454623207567,0.00025199872348347085,0.399693009703019,0.7585497800821929,0.10541891776857466,0.5746243536273987,0.9837516953608774,0.30088813984016666,0.04758370822412029,0.5321933889564353,0.07657685964915378,COMPLETE
587,0.7150333016175071,2025-12-01 17:30:50.466611,2025-12-01 18:22:29.281757,0 days 00:51:38.815146,1.183093304517747,0.011745112691926823,1.9700201320867095,-0.0056597339269549365,-0.08856449154041647,0.4505621854224203,1.0679339459594983,0.06630182559294692,0.5977220072320406,0.5136992227825646,0.3165851250361031,0.059704206265717916,0.5727407463967965,0.09553610343765395,COMPLETE
588,0.450523311132255,2025-12-01 18:22:29.605256,2025-12-01 19:14:16.094162,0 days 00:51:46.488906,-0.48896765494494066,-0.21337863510883281,1.4133161309080933,0.07528820141562349,-0.16953088554035847,0.3373544846859445,0.9515026484301962,0.04735799083379062,0.714403037581441,0.9767109207928094,0.3168286772582874,0.080319574931202,0.5424367752945318,0.06573002613476732,COMPLETE
589,0.4333967649857279,2025-12-01 19:14:16.445554,2025-12-01 20:06:00.072025,0 days 00:51:43.626471,1.2736399457988763,-0.06572916047615879,-1.7765622286877676,0.22558546970518797,0.006448206737331652,0.32937903809470565,1.1374856604564265,0.08149275592431479,0.67339740564879,0.9597657648864747,0.33182509639745805,0.08161816050929932,0.5873170555858486,0.033733022545798054,COMPLETE
590,0.5337773549000951,2025-12-01 20:06:00.353406,2025-12-01 20:57:27.878948,0 days 00:51:27.525542,-0.18560634299446122,0.05602792671997227,0.8345212316465453,-0.08231223326293301,0.09853269231273011,0.23849773218265954,-0.7581527108789501,0.6870059047181819,0.5562321554207162,0.9605436547048933,0.33716642679795583,0.0964536346485964,0.5177866555745824,0.08555534608716618,COMPLETE
591,0.48287345385347286,2025-12-01 20:57:28.296659,2025-12-01 21:49:00.024509,0 days 00:51:31.727850,1.360331992840864,1.141390572070395,1.5370057155010897,0.3241764653547381,-0.058798575497973515,0.453061096704368,0.8261084201698292,0.7852079678055474,0.5784266367483196,0.9454571468160267,0.35611555064447425,0.06534701271117045,0.4878725276001436,0.05029824508610974,COMPLETE
592,0.7121788772597526,2025-12-01 21:49:00.346244,2025-12-01 22:40:31.236596,0 days 00:51:30.890352,1.1205667285777376,-0.12613392924786185,1.272842020639479,0.1568408651909805,0.048747484118466994,0.2792254893982459,1.0313496002928715,0.04413401736835936,0.6172781202941647,0.9822332033600228,0.33245050666082215,0.10710002877482146,0.5574970596276921,0.1023424682998801,COMPLETE
593,0.7511893434823977,2025-12-01 22:40:31.461082,2025-12-01 23:32:20.275271,0 days 00:51:48.814189,1.1526177822940293,0.307566777812634,1.7981122978063528,0.04465810813115524,0.20745333767086097,0.19487056276156423,-0.37555419051277644,0.010228531326195998,0.5513426186192569,0.9616904597185584,0.3795653892717189,0.074107312093924,0.45568227697612385,0.08623108987608177,COMPLETE
