n_features,lambda,accuracy,f1,precision,recall,train_accuracy
3394,8666.108444128942,0.7835394862036156,0.7797198014257154,0.8051007406062022,0.7789907359468037,0.8646527117031398
3224,3549.125588751888,0.7821122740247384,0.778239816787125,0.8011508038303893,0.7785063610779338,0.8961703139866793
3466,13498.516417695671,0.774976213130352,0.770992531989579,0.7962499981810074,0.7704360450567064,0.8451474785918173
3143,4151.055720593469,0.7849666983824929,0.7814968561047666,0.8033850126301434,0.7811386474107567,0.8904614652711703
3300,1730.0784247549743,0.7787821122740247,0.7764090756980842,0.7944432242706329,0.7768422776108068,0.9200761179828735
3068,6822.326580268814,0.7844909609895337,0.7802002561210477,0.804844125734469,0.7797560192340477,0.8720266412940058
3222,2909.8693593603252,0.7835394862036156,0.7802176966628978,0.8010898691494622,0.7802749255476961,0.9035442435775451
2981,4813.787179011303,0.7825880114176974,0.779447927980652,0.8011369810169109,0.778930210822057,0.8838011417697431
1051,9077.7547286073,0.7664129400570885,0.7622155820106381,0.792169257033228,0.7614323833434431,0.811964795432921
3368,1915.2216391137142,0.7816365366317792,0.7792040383559765,0.7972203070830386,0.779495475187119,0.9188867745004757
3626,5332.985024996821,0.7859181731684111,0.7817776430385525,0.8033750744927746,0.7817404009296124,0.8874881065651761
2879,951.4376493816243,0.7645099904852521,0.7608419074162044,0.7777114245354163,0.7622872814585613,0.9261417697431018
3129,3064.0934728636553,0.7859181731684111,0.7825209856863874,0.80353408998561,0.7824472672976348,0.9011655566127498
3220,2516.1587371573587,0.7835394862036156,0.7802450361085593,0.7999761391678979,0.7803302290136773,0.9081826831588963
3291,6873.77209707804,0.7868696479543292,0.7823679716810497,0.8083446100569361,0.7816222848876896,0.8738106565176023
3320,9591.792158258817,0.7811607992388202,0.7771369910405218,0.8032623400905592,0.7765362875470248,0.8591817316841104
3386,5579.244635385412,0.7892483349191246,0.7851783824150614,0.809188371586823,0.7849119402038627,0.8838011417697431
3460,6349.718121914341,0.7849666983824929,0.7807328935375338,0.8037702187315571,0.7806410009407857,0.8799952426260704
3381,16294.398166562514,0.768791627021884,0.7649862023016123,0.7929421888967961,0.764496915610617,0.8348001902949572
3281,10552.441404149915,0.7825880114176974,0.7792056824679696,0.8054496254558149,0.7780193135179305,0.8546622264509991
3549,4461.001765270366,0.7835394862036156,0.7798442897566609,0.8022896321158086,0.7798189891024739,0.8931969552806851
3397,6750.360259412068,0.7873453853472883,0.7828648480585086,0.8070521202674665,0.7825759355362263,0.8761893434823977
3433,20320.110386714354,0.7607040913415795,0.7577004543951933,0.7863829602063485,0.7564065289476272,0.8244529019980971
3335,6390.736109279701,0.7887725975261656,0.7845940116679665,0.8088241453868263,0.7839136358420045,0.8777354900095148
3361,7867.882447873285,0.7859181731684111,0.7815168722423806,0.8074536186658815,0.7810421816846067,0.86976688867745
3516,5536.17049971147,0.7859181731684111,0.7819265786817727,0.8049581393033035,0.7818074853195145,0.8854662226450999
3270,10874.895309872978,0.7825880114176974,0.7787578074193499,0.8049007900621694,0.7777909368214759,0.8535918173168411
3383,6388.569779751547,0.7892483349191246,0.7849081859721648,0.8096199356180757,0.7845646846231118,0.8792816365366318
4448,4148.5905135443245,0.7811607992388202,0.7774925712466703,0.8010851484404858,0.7776606637985459,0.9048525214081827
3409,6100.957530510737,0.7844909609895337,0.7803157225056343,0.8045803061301827,0.7798657297849346,0.8799952426260704
