n_features,lambda,accuracy,f1,precision,recall,train_accuracy
4810,7646.4525212692915,0.7293054234062797,0.7288677089203557,0.7573400180885146,0.7265826732890335,0.8471693625118935
4742,10387.66375854335,0.7212178877259753,0.7226107208512178,0.7549518018394472,0.7187476512573407,0.8295670789724072
4991,4122.492315352332,0.7283539486203615,0.7267498912709882,0.7544530020787052,0.725754195572849,0.8760704091341579
4994,3585.316020490357,0.7269267364414843,0.7250012289166845,0.7531892070700515,0.7241952201329942,0.8809467174119886
4809,6.591097031707113,0.5038058991436727,0.4947519474727023,0.5059661337568793,0.50088285382147,0.9749048525214081
5000,0.2252167186478781,0.47240723120837297,0.46329995941324037,0.4756031960327543,0.4696297083785975,0.9778782112274025
4637,2478.175561481576,0.7059942911512845,0.7034614506952943,0.7321169986318158,0.7030122163595659,0.883325404376784
4839,5032.194542283397,0.7235965746907707,0.7219202261409777,0.748856587423805,0.7205610596402832,0.866674595623216
4917,1179.8603157196912,0.698382492863939,0.6943282466550537,0.7214415619838398,0.6956894827260846,0.9173406279733587
4732,19828.026191185832,0.7102759276879163,0.7114984720460343,0.7473817281243236,0.7077879633325679,0.7960275927687916
4998,4394.053594287284,0.7293054234062797,0.7278818649148867,0.7549144044734187,0.7267426631183669,0.8740485252140818
4845,2094.8224946082787,0.7102759276879163,0.7059267082076225,0.7326846762525142,0.7071749639032203,0.8946241674595623
4914,3919.298270881706,0.7240723120837298,0.7218627075496842,0.7504406201892635,0.7211546376207999,0.8754757373929591
4773,5142.487045330819,0.7216936251189343,0.7213942136754883,0.7502718920373791,0.7194011849005922,0.8631065651760228
2358,14062.716074683938,0.6888677450047573,0.690990910168878,0.7240740100969209,0.687106112162715,0.7477402473834444
5000,3038.447948627348,0.7240723120837298,0.7213994852081814,0.7489587222638686,0.7212892306022911,0.8857040913415795
4639,1550.9996445554875,0.6960038058991437,0.6937135545092883,0.7217007070207757,0.6938328451342544,0.8974785918173168
4851,5544.520797261032,0.7235965746907707,0.7219572582295546,0.7485058521949733,0.7208117805437767,0.8633444338725024
4916,9068.501468889,0.7231208372978116,0.7225668463894166,0.7523004724469576,0.720030255492896,0.8409847764034253
4769,31140.472728056986,0.6988582302568982,0.6999713939590168,0.7381519556243268,0.6963891249147098,0.7678401522359658
4909,3560.127089166538,0.725499524262607,0.7233454223214228,0.752115996686379,0.722374076566634,0.8782112274024738
4997,15975.313673405293,0.7212178877259753,0.7215717207375126,0.7557647083711997,0.7188998985712935,0.8137488106565176
4705,6533.439603447828,0.725499524262607,0.7254303981130314,0.7546555966695976,0.7232068532842123,0.8509752616555661
5000,2456.5587051741886,0.719790675547098,0.71639694577802,0.742886747282694,0.7169078052408,0.8935537583254044
4826,939.4843178963331,0.6874405328258801,0.6831235057324624,0.7102470312516017,0.6843027057844691,0.92186013320647
4891,13006.10239095784,0.7245480494766888,0.7242444834897847,0.7557620034807855,0.7218296492674465,0.8225499524262607
4794,4841.971088458813,0.7226450999048525,0.7212773562409451,0.7498032703999316,0.7196493833377056,0.8659609895337773
4641,8376.14283059169,0.7188392007611798,0.7199556378334285,0.7481336574559453,0.7168756465129867,0.8381303520456708
4999,22004.653371662447,0.7126546146527117,0.7132812750735613,0.7493225422555189,0.7103275617265216,0.7962654614652712
3035,1778.65119995281,0.6750713606089439,0.6745579778298195,0.7023746221698944,0.6724358974273781,0.8481208372978116
4881,3493.379888302075,0.7245480494766888,0.7218048912312142,0.7502493119804445,0.7213445417118377,0.878686964795433
4737,7152.386077861667,0.7278782112274025,0.7281162920726283,0.7570954873816685,0.725489753233969,0.8470504281636536
4887,12070.542811081972,0.7245480494766888,0.7243265701630739,0.7558587953500617,0.7218833082952543,0.8259990485252141
4809,5164.35628886175,0.725023786869648,0.7235228867145644,0.7505034925126536,0.7222650639066241,0.8648905803996194
4999,9871.74376827205,0.7278782112274025,0.7278191444879767,0.7572020790418742,0.7248136822060909,0.8405090390104663
4907,2287.707379329332,0.7178877259752616,0.7138131596839701,0.7403805141886053,0.7147050280720946,0.8947431018078021
4709,22358.598266454625,0.7069457659372027,0.7085841499631351,0.7462709041725422,0.7046473103339836,0.7877021883920076
4810,4106.724772531183,0.7202664129400571,0.7181760271848883,0.7466320036096012,0.7172894824462926,0.8707183634633682
4913,6247.323141889208,0.7297811607992388,0.728053475608589,0.7551321286455652,0.7268673559224539,0.8577545195052331
4899,5793.855601492909,0.730732635585157,0.7289014479743054,0.7562131995079768,0.72782817084782,0.8623929590865842
4665,7372.88522294292,0.7231208372978116,0.7234578212598702,0.7527032237003956,0.7210073790099651,0.8456232159847764
4551,15305.929055868195,0.7078972407231209,0.7095523024528494,0.7407349502263829,0.7058791042617787,0.8053044719314938
4834,5493.93062275392,0.7269267364414843,0.7256165603768826,0.7524678017050335,0.7240099037921495,0.8633444338725024
4745,32256.63661880706,0.6974310180780209,0.6985633929181272,0.7374531179052776,0.6948028327401824,0.7643910561370124
4895,556.6063623558784,0.6688867745004757,0.6637943803437856,0.6888968648544828,0.6660915457747676,0.9418411037107517
4581,2578.9064778570864,0.7074215033301617,0.7054531581612633,0.7323702120886064,0.7048142931456851,0.8818981921979068
3578,12455.397476443784,0.7059942911512845,0.707559179127481,0.7382781142340414,0.7029382035511115,0.7928163653663178
4822,6398.48385576912,0.7269267364414843,0.7260490975344674,0.7538706771267847,0.7239851681238909,0.8559705042816366
4914,3516.4398810514485,0.725023786869648,0.722980965583669,0.7517797050503572,0.7219125870062707,0.879162702188392
4729,1269.629776457251,0.6917221693625119,0.6886682880084296,0.7168488188989224,0.6885479980864397,0.9056850618458611
4903,9035.372240776986,0.725023786869648,0.7246375970126404,0.7542760578548997,0.7220260968005672,0.8414605137963844
4805,19067.55391214789,0.7136060894386299,0.7143924122445393,0.7497242012340519,0.711437620933987,0.8001902949571836
4900,5640.155802717052,0.731208372978116,0.7294155154648108,0.7565327416712115,0.7283424144236886,0.8632254995242626
4671,12864.930465670363,0.7183634633682208,0.7195044008579874,0.750182801970093,0.7160236041123579,0.8174357754519506
3750,5793.012338272943,0.7050428163653664,0.7062157075968925,0.735630990126696,0.7023810584553564,0.8308753568030447
4802,89.1775263320121,0.5889628924833492,0.5845690960451537,0.602404561861696,0.5868773099429963,0.9659847764034253
4894,7817.241566360209,0.7269267364414843,0.725848236683521,0.7540586215401092,0.723902709520895,0.8484776403425309
4732,2080.9707737128965,0.7050428163653664,0.7035732864000944,0.7316938289774774,0.7022623821989146,0.8912940057088488
4897,49382.56086107014,0.686489058039962,0.6868507775614122,0.7299793282871775,0.6843514414710257,0.7376308277830638
4617,16991.17103149747,0.7059942911512845,0.7077292073454876,0.7403848720686116,0.7041735039747224,0.8014985727878211
2118,4889.78547149352,0.6945765937202664,0.6968130804441212,0.7293285422429461,0.6926763969805497,0.7867507136060894
4824,0.00984888879676312,0.49429115128449097,0.48335752145750915,0.49321160409865916,0.4906188099700534,0.9737155090390105
4917,10137.94311514986,0.7226450999048525,0.7220511532279253,0.7514469331861995,0.7196628346315131,0.8352759276879163
4998,25823.582607020642,0.7083729781160799,0.7086987612631133,0.7463452223146463,0.7061953114008525,0.7859181731684111
4759,3102.8977890931405,0.7117031398667936,0.7104076665386138,0.7390606147780857,0.7091163934663969,0.8789248334919124
4906,587966.3692863367,0.4838249286393911,0.47922558219156414,0.5827856748083662,0.4851224547359516,0.503686964795433
4824,6656.119879130905,0.7269267364414843,0.726199522569004,0.7539027672948031,0.7241121223968425,0.8539486203615604
4679,10912.60657944086,0.7207421503330161,0.7216682978458211,0.7519467437062476,0.7183209989812861,0.8261179828734538
2671,3843.690301366315,0.6936251189343482,0.693870568313953,0.7235548856936558,0.6908965105638185,0.8154138915318744
4914,2086.4432153645575,0.7169362511893435,0.7133865149781444,0.7394431577338302,0.7140557862389463,0.8989058039961941
4821,7264.6599274832,0.7293054234062797,0.7284565473897138,0.756742848542932,0.7262682823392834,0.8490723120837298
4588,17392.671801933007,0.7055185537583254,0.7073396608976328,0.7401184187622223,0.7037513520837482,0.799476688867745
4781,7949.090941324252,0.7269267364414843,0.7272317911644187,0.7571551526608591,0.7241934005117369,0.8437202664129401
4727,12455.653627149333,0.7183634633682208,0.719714035795158,0.7522517937065414,0.7159092809721619,0.8194576593720266
4495,29624.21315844673,0.6902949571836346,0.691193457864115,0.7279425575468791,0.6878895295371474,0.7627259752616555
4831,5610.646411063597,0.7283539486203615,0.7271375626213764,0.7543024225857979,0.725334538089462,0.8622740247383445
4900,9546.459553793113,0.725023786869648,0.7248317281611681,0.7549405889011835,0.7220621006182772,0.8381303520456708
4658,5667.753604671074,0.7235965746907707,0.7230509756401221,0.7510957971078228,0.7211038371156784,0.8556137012369173
5000,16757.790529634196,0.7207421503330161,0.7211364780971545,0.7554242058263693,0.7184098605546453,0.811964795432921
4839,3419.331842769654,0.7183634633682208,0.7157020417268618,0.7442782968358044,0.7151609800637813,0.8770218839200761
4715,7421.204739098334,0.7216936251189343,0.7222013041495764,0.7518298363279473,0.7195345912863237,0.844790675547098
4819,0.0004445560555806299,0.4904852521408183,0.47979721739721787,0.4901788486258239,0.4868664631748468,0.9741912464319695
4914,12222.486322689014,0.725499524262607,0.7252963132817238,0.7565580926737014,0.7226540113759914,0.8252854424357755
4758,1506.0048893530918,0.6917221693625119,0.6888126481835377,0.7169490860274275,0.6888856829362046,0.9019980970504282
4998,5069.454746236118,0.7302568981921979,0.7291971494285271,0.7555062622566965,0.7278875695612805,0.8688154138915318
4916,2629.851408366814,0.7207421503330161,0.7179630054597508,0.7462803451347174,0.7177413380810457,0.8884395813510942
555,4503.490829105672,0.6279733587059942,0.622827680522866,0.6639007467377516,0.6268646786483505,0.6609181731684111
4597,5892.352618614938,0.7221693625118935,0.7221829919173899,0.7494236065444045,0.720097582130663,0.8507373929590866
4843,2403.2625204164588,0.7121788772597526,0.7084998775950312,0.7359292414386454,0.7089430624486679,0.8904614652711703
4998,1055.2177602834188,0.6993339676498572,0.6941300166156336,0.7188145166643002,0.6960605343112297,0.9228116079923881
4719,19812.877181794076,0.7078972407231209,0.7091660983576823,0.7442323843315013,0.7058428886664245,0.7955518553758325
4894,4492.618072631659,0.7288296860133207,0.7266778745256484,0.7544244479801197,0.725801220943058,0.8709562321598477
4915,4120.44077414467,0.7283539486203615,0.726349039977848,0.7549474887159248,0.7254878158348574,0.8735727878211227
4852,2437.6956588087887,0.7155090390104663,0.7119939706619041,0.7394808928105596,0.712314577829347,0.8904614652711703
4914,7427.432946470535,0.7278782112274025,0.7267591937502675,0.7550010532971452,0.7247816919516015,0.8497859181731684
4803,4197.204594020967,0.7207421503330161,0.7186098034790875,0.7464538611487559,0.717843704219884,0.8698858230256898
1700,11460.047441560597,0.6803044719314938,0.680778558937094,0.7160215527975459,0.6782111132146669,0.7272835394862036
4929,1544.0453039321146,0.7078972407231209,0.7035571006552923,0.7288110984942733,0.7047711931008266,0.9072312083729781
4992,38899.43154140867,0.698382492863939,0.6988606446239221,0.7391449427474012,0.6963080350490639,0.7576117982873454
4836,5806.421145034961,0.7269267364414843,0.7257779210899361,0.7534251466606539,0.7239486196525311,0.860965746907707
4670,3119.502294181389,0.7107516650808754,0.7089898075597397,0.7358451891777821,0.7081933386929811,0.8758325404376784
4908,13407.251198396018,0.725499524262607,0.7257148100864809,0.7580608073900288,0.7230427378430448,0.8211227402473834
4782,8449.593854410976,0.7259752616555661,0.7268912839650878,0.7569067931465805,0.7235262365582333,0.8415794481446242
4915,4864.217947144764,0.7278782112274025,0.7259015541146461,0.7533815904973515,0.7249406490268989,0.8682207421503331
4991,23556.65935625206,0.7098001902949572,0.7104423365710699,0.7477585387424546,0.7074231209904164,0.7917459562321598
4826,3087.146464904648,0.7159847764034253,0.7130512889139746,0.7410679764634713,0.7128316413135142,0.8803520456707897
4722,9146.327686967112,0.7240723120837298,0.7251357549129531,0.7556014388201961,0.7218872760128385,0.8361084681255947
4909,1826.878503345606,0.7131303520456708,0.7090934437485079,0.734024698193589,0.7101604863741544,0.9022359657469077
4645,5781.955060530777,0.7231208372978116,0.722913380083047,0.7509694144458372,0.7207691745386448,0.8538296860133207
4509,16227.96195228827,0.7069457659372027,0.7083841098415339,0.7406027850062841,0.7047835718288687,0.8013796384395814
4825,8677.966267132275,0.7245480494766888,0.7242331862212319,0.7541251916124245,0.7217162290495137,0.8418173168411037
4994,3901.3587458130546,0.7278782112274025,0.7257849105750799,0.7538638639239744,0.7249789642040817,0.8782112274024738
4752,993.4667925857958,0.681255946717412,0.6785378691945627,0.7059813686182028,0.6784114629833013,0.9151998097050428
4997,80642.2274164832,0.6726926736441484,0.6726735801768198,0.7221311903630289,0.6698754030801348,0.6999286393910561
4864,14489.345838561103,0.7226450999048525,0.7228805045792466,0.7555678441359369,0.7201732479377811,0.8169600380589914
4902,6118.7775624056385,0.730732635585157,0.7289285794915182,0.7560573851636347,0.7277885864836439,0.8600142721217888
4910,2455.86049678391,0.7212178877259753,0.7175138917787016,0.7452156440468454,0.718126661893056,0.8915318744053282
4838,6614.096931082325,0.7269267364414843,0.7259034647211058,0.7540737953974281,0.723858335673204,0.8553758325404377
4996,4524.772828899511,0.7288296860133207,0.7275850850666339,0.7543989490064449,0.7262644126872403,0.8727402473834444
3392,3414.488639012103,0.692197906755471,0.6915935050190065,0.7202558694905081,0.6891972225005973,0.8428877259752616
4995,1681.7342356291088,0.7121788772597526,0.708459901212604,0.7351874923693928,0.7091169909415298,0.9063986679352997
4902,4993.064466396339,0.7293054234062797,0.7276123515416774,0.7556550851054485,0.7263617825195585,0.8681018078020932
4762,204.06462976942245,0.6189343482397717,0.6148991561901043,0.6376709787230612,0.615896629864214,0.9552806850618458
4860,5420.507797452701,0.7240723120837298,0.7226365066722837,0.748974629604651,0.7214907723857745,0.8642959086584205
4665,2312.9162928123264,0.7040913415794482,0.7017234466582347,0.7295560114461799,0.7014643797312753,0.8865366317792579
4869,10097.405051329133,0.7226450999048525,0.7225959598958849,0.753010179952157,0.719723848429586,0.8344433872502379
4769,1.3156234237471707e-05,0.48239771646051377,0.47319139251319237,0.4856998757743667,0.478798805902798,0.9718125594671742
1073,23.486176108563114,0.6037107516650809,0.601601916161367,0.626072437555726,0.601236530314864,0.7441722169362512
4905,617.3174242529283,0.6741198858230257,0.6692136921427718,0.6932278419854028,0.671051399771784,0.9391056137012369
4913,3563.3696503830233,0.725023786869648,0.722980965583669,0.7517797050503572,0.7219125870062707,0.8784490960989534
4755,7157.858731734631,0.7283539486203615,0.7283415406393514,0.7581825386165665,0.7258177101820834,0.8483587059942912
4619,21646.955547447466,0.7012369172216937,0.7032326575637464,0.7383066080192049,0.6994342199991136,0.7854424357754519
5000,11705.562514757332,0.7269267364414843,0.726926990376789,0.758565283877417,0.7243779022459054,0.8300428163653664
4829,5294.819484281113,0.7259752616555661,0.7246114190002417,0.7513732600421875,0.723028792674942,0.8646527117031398
4901,1547.868020057891,0.7040913415794482,0.6999408394730542,0.7268143185777622,0.7009567121463862,0.9061607992388202
4736,2850.368155708724,0.7107516650808754,0.7095928111794498,0.7385626874996328,0.7083714556704721,0.8809467174119886
4829,37799.608532168684,0.6969552806850619,0.6981694766873457,0.7393288943806283,0.6946907957787143,0.7560656517602283
4909,9776.608464643065,0.7231208372978116,0.7227762772238059,0.7532166787630445,0.7201883601570387,0.8375356803044719
4806,4854.294198378718,0.725023786869648,0.7235812933762699,0.7514173354343686,0.7223058513318545,0.8663177925784966
4665,0.3379135088069561,0.489058039961941,0.4802322731338277,0.49551338591384786,0.48602836469512456,0.965627973358706
4999,16958.49271575744,0.7202664129400571,0.720692095791006,0.7552247408987063,0.7179501195538185,0.8111322549952427
4911,6988.582286824102,0.7297811607992388,0.7286303680993991,0.7566274285553086,0.7267120211877225,0.8529971455756422
4998,9195.953636008318,0.7302568981921979,0.7303871285629191,0.7601945005824315,0.7273702049489852,0.8436013320647003
4805,28412.814802392008,0.7017126546146527,0.7028632880623371,0.7416387456074449,0.699194309240766,0.7741436726926736
4904,14228.551932798699,0.7231208372978116,0.7232631128838058,0.7559870166751563,0.720618944394116,0.817197906755471
4562,8256.277938313378,0.7188392007611798,0.7199324178642263,0.7490779653811532,0.7167255091583236,0.8361084681255947
4714,20424.43556470346,0.7069457659372027,0.7082067287733868,0.7436364806058685,0.7047755282025124,0.7938867745004757
2782,10812.514242389989,0.6974310180780209,0.6993923580042622,0.7300956061766392,0.6952251272765835,0.7796146527117032
4998,7272.491779012846,0.7283539486203615,0.7273787913887023,0.7548854400527361,0.725519363324632,0.8526403425309229
4849,13578.710750569022,0.7202664129400571,0.7203176295578053,0.7525729518692286,0.7178201649444393,0.8188629876308278
4887,7010.554102164958,0.731208372978116,0.729849075808657,0.757304291739917,0.7281623830501741,0.8526403425309229
4709,6636.618739472212,0.725499524262607,0.7254903176927654,0.7551688195798965,0.7231781467661441,0.8502616555661275
4789,3013.439809284409,0.7131303520456708,0.7109859576521552,0.7386523222343392,0.7101630807236006,0.88023311132255
4908,27720.169961568914,0.7045670789724072,0.7052495349602804,0.7440941270358847,0.7023059919970318,0.7781874405328258
4645,12384.194274007516,0.7159847764034253,0.7171809347978324,0.747736889729786,0.7137738343091463,0.8188629876308278
4816,6139.683299919702,0.7264509990485252,0.7257817086354644,0.7545766666146909,0.7235084565362224,0.8577545195052331
4908,2262.3171955460753,0.7202664129400571,0.7163453986193179,0.7422641038431788,0.7173459481602034,0.89581351094196
4735,46844.66009456101,0.686489058039962,0.6869020177607217,0.7303647633007708,0.6839829690231842,0.7381065651760228
4892,4436.328367319787,0.7288296860133207,0.7267084652916032,0.7545214990861018,0.7258354300289912,0.8714319695528069
4818,8970.65818903389,0.725023786869648,0.7256534027728401,0.7567116171475596,0.7223176371972755,0.8400333016175071
2487,20220.62259552143,0.6807802093244529,0.6819529415049036,0.7168332206996952,0.6799809274961682,0.7323977164605138
4464,5368.050938662281,0.7140818268315889,0.7141861812808534,0.7404399354218747,0.7121598853536341,0.852045670789724
4572,1196.0613014786793,0.6836346336822074,0.6803732942592402,0.7079362328623132,0.6811713186000052,0.9037821122740247
4999,0.041541973728098654,0.47621313035204565,0.4669562449926314,0.4796626744241944,0.47361779654419295,0.9775214081826832
4906,12482.461759346474,0.7245480494766888,0.7243423563312414,0.7559848057761144,0.7220152077850746,0.8240960989533778
4750,2923.976127874272,0.7121788772597526,0.7106283281799912,0.7391442831084103,0.7096875068316616,0.8810656517602283
4835,7529.290593251676,0.7264509990485252,0.7256209657009141,0.7538713103238627,0.7234296516151731,0.8488344433872502
1366,3331.1100567750195,0.6726926736441484,0.6728751437510037,0.7041258245500706,0.6708519168201135,0.7488106565176023
5000,15751.112468133802,0.7216936251189343,0.7221627695787672,0.7561071892918118,0.7193575170281747,0.8147002854424358
4692,5040.382259316518,0.7216936251189343,0.7211927488882262,0.7493056528524245,0.7194021317243567,0.8625118934348239
4901,8941.408041468465,0.7245480494766888,0.7238684857837561,0.7527830780910196,0.7215597538136848,0.8420551855375833
3854,4745.562719952584,0.7064700285442436,0.7059147519574036,0.7358385469501614,0.7035602478649343,0.842174119885823
4799,1666.2543321252908,0.698382492863939,0.695115915700543,0.7216580452792221,0.6955185548043203,0.9011655566127498
4909,150892.22845229734,0.6246431969552807,0.6225063858298938,0.6801496330454517,0.6229657358770665,0.649500475737393
4641,19779.87834824187,0.70313986679353,0.7049082155572062,0.7394818392105954,0.7012839339058853,0.7909134157944815
4912,9507.238934299603,0.7226450999048525,0.7219677593609239,0.7521211518094776,0.7196310205426742,0.8387250237868696
4775,2403.4583568444555,0.7040913415794482,0.7018205253316416,0.7290207742467223,0.7014560844494355,0.8877259752616555
4844,6197.42877639657,0.7245480494766888,0.7229942480785945,0.7504786582463888,0.7214701963389382,0.8583491912464319
4992,12694.968827196348,0.7240723120837298,0.724250927214651,0.7557403950445779,0.7214530656445982,0.8250475737392959
4720,32834.290033684076,0.6945765937202664,0.6956696040510162,0.7352395726297856,0.692180281722547,0.7615366317792579
148,3327.0919858064103,0.549476688867745,0.5321252068704674,0.576531525199135,0.547469308501788,0.5650570884871551
5000,7.818758465173148e-05,0.4714557564224548,0.46138061523601925,0.47299787920899555,0.4685829815469762,0.9777592768791628
4840,7287.821509997479,0.7278782112274025,0.7272155277420502,0.7559824242133089,0.724877860161518,0.8503805899143673
4912,9.20644462509419,0.5019029495718363,0.49186960473453845,0.5065436583044373,0.49803620811688915,0.9751427212178877
4363,4127.040052465393,0.7098001902949572,0.7096683140569033,0.736986068211874,0.7076571921904127,0.8610846812559467
4776,15873.643160313108,0.7145575642245481,0.7164529826514852,0.7503563444336564,0.7126814118085019,0.8087535680304472
4596,8662.570741544367,0.7174119885823026,0.718317903685015,0.7465795120817569,0.7152398695639095,0.8350380589914367
4899,1924.6262623480523,0.7131303520456708,0.7096183822336671,0.7355410865164156,0.7102800807875076,0.9008087535680305
4707,5372.797295417836,0.7235965746907707,0.7232010162117708,0.7522606514348992,0.7210991835624048,0.8603710751665081
4831,11988.0114645222,0.7188392007611798,0.7190360257385497,0.7505626565663231,0.716252785458928,0.8256422454804948
4998,60062.53133206533,0.6836346336822074,0.6837699493970761,0.7292962810170819,0.6810595460646971,0.72395337773549
4915,3340.570475947489,0.7240723120837298,0.7218819036969453,0.7507832543980378,0.7213399419244619,0.8799952426260704
4782,1.1255914672122973,0.4923882017126546,0.4819479762316089,0.4928293404330376,0.48834043211507944,0.971336822074215
4915,25896.435526483994,0.7064700285442436,0.7071185407944294,0.7443421967512636,0.7042342196321776,0.7825880114176974
437,794.1349763911808,0.6065651760228354,0.6035759561238476,0.6384964549868932,0.6046638035046573,0.646883920076118
4685,6973.454577873678,0.7259752616555661,0.726149120208268,0.7543999325907078,0.7237244812447784,0.8477640342530923
4848,4772.892081914621,0.7231208372978116,0.7211897914894052,0.7479845701977361,0.7201726788894109,0.8685775451950524
4995,10386.15305956228,0.7283539486203615,0.7283708227838857,0.7583284038030823,0.7254754083107592,0.8372978116079924
4795,2447.262678322863,0.7069457659372027,0.704159431828342,0.7304525632973144,0.7043824235674582,0.8886774500475737
4910,16490.939967118742,0.7226450999048525,0.723430484229043,0.7573210762011704,0.7203477532313671,0.8101807802093245
4612,6376.992742709343,0.7212178877259753,0.7215091191556631,0.7491246658475703,0.7192105843021646,0.8480019029495718
4998,272229.03876679856,0.5756422454804948,0.5689613158471478,0.6416726404912488,0.575094145083506,0.5955042816365367
4846,1412.9189400615417,0.7017126546146527,0.6978782564218443,0.7255525849929898,0.6983372498660436,0.9074690770694577
4719,3170.9258627884615,0.7131303520456708,0.7117507032013684,0.7398017567654998,0.7105085969209842,0.8771408182683159
4078,9918.41104142495,0.7117031398667936,0.7128400681318317,0.7423770521750435,0.7093550663301686,0.8168411037107517
4908,21263.41110386169,0.7117031398667936,0.7121699395629847,0.747873998749969,0.7092608730049712,0.7978116079923881
5000,4415.15213118381,0.7302568981921979,0.7290229785766036,0.7558763371702333,0.7277581122691752,0.8738106565176023
4784,1933.0724677416144,0.7017126546146527,0.6986012293372539,0.7254539455521685,0.698681872586288,0.8959324452901998
4528,405.63048483312434,0.6431969552806851,0.6378712146338876,0.6634805005434725,0.6398570832975468,0.9335156993339676
4907,3605.0856981523457,0.7264509990485252,0.7243750083919689,0.7527065813349934,0.7233575972372379,0.8783301617507137
4750,4169.124170748127,0.7126546146527117,0.7117578867496637,0.7405298218011276,0.7102160898708717,0.8690532825880114
4836,6203.383145038253,0.7269267364414843,0.7259445397964445,0.7540971055935004,0.7238944277336983,0.8585870599429115
4660,2741.444241640705,0.7064700285442436,0.7042094977728226,0.7304209561975351,0.703904424806701,0.8794005708848716
1862,1214.2751470820142,0.6627021883920076,0.6615630925126302,0.6902366750627431,0.6597410748815085,0.8044719314938155
4917,5405.612323747003,0.7274024738344433,0.7258227967805556,0.7525340361521173,0.7246847827650202,0.8647716460513797
4836,0.0013075314407437854,0.4895337773549001,0.4802809310456908,0.4919749877270817,0.48592523522294345,0.9744291151284491
4923,11992.525355665399,0.7240723120837298,0.7237460165826428,0.7547331423159964,0.7212375732480677,0.8279019980970505
3063,7392.378084268198,0.70313986679353,0.7056996853274417,0.7381920209633615,0.7001368443762701,0.8011417697431018
4739,2080.7125118442336,0.7055185537583254,0.7039685822978777,0.7312903327793434,0.7028457081217417,0.8911750713606089
4990,3871.739512950414,0.7269267364414843,0.7246695353664367,0.7527001334193502,0.7240822358757867,0.8784490960989534
4832,16260.639424396428,0.7169362511893435,0.7178401553874657,0.7520980879748278,0.7148261116112569,0.8091103710751665
3227,8043.4980260936545,0.7045670789724072,0.7065063479192448,0.736651118076675,0.7016167504703335,0.8019743101807802
4683,5338.221668855892,0.7226450999048525,0.7223169669848571,0.7504088851962798,0.7203465898825083,0.8593006660323501
4997,32016.676895782708,0.703615604186489,0.7041549041161101,0.7430466091706057,0.701483482090887,0.7715271170313986
4831,11730.79076967789,0.7178877259752616,0.7181655445816817,0.7493152412194501,0.7153587880132065,0.827069457659372
4921,2750.430616339766,0.7207421503330161,0.7175619043031953,0.7461736181624883,0.7178064105487192,0.8868934348239772
4999,4464.452321963674,0.7297811607992388,0.7283597634152847,0.7554278319574481,0.7272056260813298,0.8735727878211227
4992,1159.157250009223,0.7021883920076119,0.6975654486354455,0.7228997568243006,0.6991301350434436,0.9200761179828735
4892,1871.5679399982942,0.7121788772597526,0.7086488304458158,0.7342582528759735,0.7090994520863395,0.9014034253092293
4781,4139.380657107175,0.7178877259752616,0.716324872441364,0.7445957500007244,0.7150881544544292,0.8694100856327307
4993,4325.765658558677,0.7297811607992388,0.7281877724339078,0.7552522066873575,0.7271464644856571,0.8744053282588011
5000,680.2467490145957,0.6784015223596574,0.6725661335456186,0.6975452083216325,0.6753457137630678,0.9376784015223597
4893,2880.754204338204,0.7226450999048525,0.720380646241934,0.7482051723784501,0.7197436098791169,0.8846336822074216
4998,63.1200497620181,0.5718363463368221,0.5656621365305836,0.5822060399663281,0.5695853105966068,0.9740723120837298
4999,1794.678499874005,0.7164605137963844,0.712829074030123,0.740016228428414,0.7135180245091,0.9044957183634633
4830,4040.4603105351634,0.7207421503330161,0.7183654503950652,0.7462001434937471,0.7175228638785043,0.8723834443387251
4753,5800.106137705612,0.7245480494766888,0.7241646087708935,0.7532761501774397,0.7218341159118247,0.8576355851569933
4905,2799.69292139397,0.7240723120837298,0.7215025814737916,0.749614759061575,0.7211234481817161,0.8857040913415795
4598,9000.052427161294,0.7183634633682208,0.7196910629634733,0.7481618559999731,0.7163248363047746,0.8332540437678402
840,4610.229806459219,0.6612749762131304,0.6598527429404031,0.6946036980538797,0.6603206881728843,0.6933872502378687
2358,15289.92775129394,0.686964795432921,0.6887112337225583,0.7219216122602414,0.6853186528660847,0.7422692673644149
4836,7742.606509889109,0.7274024738344433,0.726799650293318,0.7557327000945153,0.724182664799753,0.8472882968601332
4920,3.840211728104572,0.4933396764985728,0.48358560906045583,0.4970560968941761,0.4899315146470071,0.9753805899143673
4999,1060.5517384483514,0.6998097050428164,0.6945998567927348,0.7194266307097823,0.6966160898667851,0.9228116079923881
4724,2151.022039875383,0.7055185537583254,0.7037779417126535,0.7316707140093722,0.7029982767431255,0.8893910561370124
4841,4328.9294413189145,0.7207421503330161,0.7184979610130459,0.7460071832322337,0.7175129565029192,0.8704804947668887
4450,11119.451104310667,0.7150333016175071,0.7166947350655832,0.7473084340180878,0.7126448902499544,0.8180304471931494
4758,20763.602382215377,0.7093244529019981,0.7108209250390771,0.7469715938978028,0.7068649842128968,0.794243577545195
4910,5381.3307988948345,0.7278782112274025,0.7262698122903128,0.7531016569681317,0.72511353664205,0.8644148430066603
4664,3079.0629727177457,0.7107516650808754,0.7091233104768015,0.736967133814242,0.7080646595072514,0.876546146527117
4840,7548.011023482565,0.7278782112274025,0.7271372917668346,0.7559910163047608,0.724784489479912,0.8484776403425309
